show_id,created_by_type_id
220992,10363
57606,7882
57606,24347
4277,20349
4277,28677
83584,8122
84706,7862
102887,25047
17671,9121
80225,19511
211927,12133
1460,23756
45816,10616
9199,23241
9199,6874
9199,6466
62547,6929
62547,7092
62547,19321
4360,2851
139009,31496
1465,25188
66201,22829
66201,2790
66201,12721
108290,21972
210781,13726
115033,31417
66181,14299
8086,21281
8086,1502
8086,23946
43261,8755
49546,3108
68373,539
45194,13983
106899,6798
106899,14127
18596,4495
18596,2933
18596,12507
63054,25987
63054,17194
120835,8450
3454,21796
3454,15545
11709,580
91348,15972
91348,5740
48749,14891
48749,14343
87778,3091
68590,27359
88088,21806
31393,5942
4311,21539
45976,3112
2863,25017
62445,21047
62445,28471
84552,23281
100659,13714
32539,5331
14249,17621
14249,23885
14249,8450
14249,26298
37337,392
49982,26039
63021,25148
32196,13016
2248,26436
106872,21897
106872,5778
138927,6335
138927,3587
425,1251
425,14417
69306,28534
69306,20673
1821,30207
1821,20387
55585,11021
73315,22087
66659,23507
66659,22422
9841,17428
681,3228
681,18616
21556,27718
21556,1256
11688,12513
11688,14085
121926,29025
43548,16467
43548,28404
9855,14445
76386,1555
63270,22692
13606,8242
136919,2578
136919,10324
347,21373
347,20139
2903,19697
222108,27167
133808,18411
2695,1251
2695,14417
98982,17486
98982,25545
98982,9514
117184,31440
65955,19663
61025,27195
61025,3104
61025,25438
114649,7143
114649,9458
16247,25944
16247,18525
210413,14322
210413,19951
10472,18363
158697,22177
158697,2783
158697,8733
87247,24806
87247,10746
87247,14456
87247,21679
98628,19936
32222,21478
70331,12490
70331,14825
43181,29447
72089,27139
99858,10879
99858,5429
99858,3114
125713,17378
85699,10636
41255,17369
7669,24540
216808,27049
216808,1453
216808,14229
110966,18135
4579,7524
4579,24479
11741,1055
42496,4310
42496,12053
5919,26024
123854,5863
123854,23803
123854,18597
65282,7238
64581,24021
71360,18934
22980,5947
63756,10100
2784,25097
2784,26879
3863,3399
13961,15022
136275,16420
44432,11694
12304,5502
12304,23747
130688,19723
74075,4400
16505,23036
39014,8621
61331,27874
5653,22139
3817,26065
3817,22161
3817,5175
3817,12021
6323,30047
6323,27131
5396,3289
5396,26608
5396,7521
5396,18925
42786,8789
285,28903
32656,408
32656,19434
1006,20212
1006,866
115639,24237
115639,29949
106761,9707
74731,17160
74731,11216
74731,18542
137065,17087
66610,31454
218865,28072
58658,11753
71746,20747
106524,11623
83002,9745
153950,21110
68380,9171
219600,29599
219600,15414
221166,15921
61450,29732
58703,13528
79068,10616
67856,18697
4670,17071
4670,29355
4670,23764
87148,14916
1387,4476
43077,29708
108681,16979
4503,29200
4503,8484
11163,8736
155780,16983
109,25797
109,13814
88069,19093
88069,22422
137635,28410
18863,12165
61589,15207
5464,12301
5464,30867
99655,22889
99655,10221
99655,18982
99655,17523
103407,2148
103407,21428
103407,13878
103407,25028
103407,13911
103407,17587
130950,17898
208061,20523
218344,10885
218344,14762
200750,22428
125760,3458
39479,27255
95705,31307
95705,28874
95705,19206
80784,28411
3878,18490
132375,31719
3876,16588
53089,14697
30539,7693
5030,24814
5030,26843
5030,7948
135037,26868
202311,18048
202311,1536
89491,5405
89491,23977
95417,20556
95417,7360
727,12907
71999,22095
64905,15035
113819,11157
113819,6050
73878,9055
73878,14950
14807,17670
1903,13585
1903,5623
2704,5072
43083,4896
43083,25504
5050,5908
88568,7710
85999,8670
7547,424
7547,20657
62696,26809
11890,4397
131589,21922
131589,5692
61499,3102
17362,15243
138116,11533
10918,26792
106935,7355
58479,15972
58479,5740
2681,11838
2681,2360
2681,20160
8939,26959
8939,24607
93704,23528
93704,9980
153307,25941
153307,16638
153307,30303
67233,27661
67233,9589
2208,11597
2208,15960
2208,16751
7,6507
34304,22371
14766,11496
132013,23683
2044,10895
2044,975
2044,21104
2044,25193
83292,10697
58188,14096
58188,2510
64500,14428
10305,732
42336,5397
42336,2373
132548,2448
132548,27584
41196,8462
87856,200
63864,6414
58660,12237
58660,4725
58660,119
73,31167
398,31075
62082,4625
213463,14660
213463,272
93831,28561
93831,13736
39756,19141
91121,16338
95543,26335
95552,2464
5281,19209
63214,25207
63214,17889
63214,9894
63011,5086
63011,1954
90788,1951
90788,31255
36562,24465
704,15052
1319,15495
4060,10390
4060,20033
14891,492
28104,15235
28104,18188
125412,23657
125412,15561
80112,20552
44446,8936
44446,15368
124791,18947
8943,3756
70702,15404
62824,27203
62824,25375
556,15880
53119,15718
53119,20741
70220,7851
70220,8812
5864,17146
5877,1952
7972,18264
2466,7383
2466,7853
194637,22234
196142,31763
197427,18736
65434,16797
126441,5263
126441,16265
19458,3112
64465,24746
64884,22554
133302,2104
78013,26908
92999,12612
74717,18426
81425,19153
81425,15252
81425,7282
6143,10973
3605,3009
3605,5096
3605,31741
12453,29055
229229,2994
52069,17851
117549,19765
95885,14308
66147,31074
66147,2913
81372,19912
205783,1212
46019,14428
46019,25144
88393,13853
105031,20292
98842,16951
98842,27361
98842,13067
32066,4000
90617,14365
138600,26607
138600,17817
46127,12904
62108,24122
64012,3890
31952,19609
82656,19372
82656,27747
82656,25429
35461,30136
84111,15614
84111,28287
57285,18319
57285,20934
83859,14216
63813,9190
63813,27320
63813,1467
63813,30833
63813,29471
63813,28295
63813,9138
63813,14131
63813,17188
195900,30328
4554,25662
65267,24613
65267,15604
31254,4188
45212,31029
1521,11851
68962,28607
64817,17451
74145,1318
71564,2339
71564,6567
131013,3718
73102,27248
37392,9385
2210,10295
32220,4272
74461,9282
96919,20238
46010,15302
46010,11793
123417,22214
123417,18184
1721,5153
93411,30762
93411,16063
93411,6266
110829,13413
110829,11915
73073,19162
4715,18459
4715,24267
66809,25704
78412,17531
195237,11692
195237,16945
195237,8903
5744,19209
13818,2122
70468,6901
3195,10037
366,14909
366,28195
2017,14481
1584,28557
60610,23449
124902,13604
104602,22754
104602,21799
63464,9931
69604,9037
3129,15545
25778,14403
208527,29666
1768,19603
46669,17677
106755,31504
106755,12773
44150,12707
62630,2997
85615,14725
85615,593
76995,13588
97543,17699
16295,27071
4030,7400
4030,27473
99552,31161
35700,22286
65200,16151
70260,28983
93891,13334
93891,16916
220018,15991
220018,25610
31865,16672
31865,6016
39249,15372
156775,24122
95609,18819
93449,14391
51658,17071
51658,19592
61211,5559
61211,30383
156644,5724
156644,29429
156644,30926
85690,1123
85690,13501
39680,4627
2906,10957
2906,21235
2906,7324
93448,14516
93448,10990
62178,3979
12307,26726
12307,580
547,25805
156763,13293
111410,5408
64685,27830
73752,18483
6094,19861
6094,23387
157202,22147
157202,14978
73933,31806
126990,21870
1245,24652
4935,11142
4935,14487
17425,15964
52270,16988
52270,29281
73010,25643
73010,120
73010,27391
73010,10934
73010,1973
73010,27173
137453,5188
62594,11984
61596,28792
132752,27005
132752,26930
228547,28902
2400,10085
2400,15212
203599,6128
50012,1090
50012,13744
50012,5100
50012,13580
99119,22930
99119,13139
99119,18627
11110,31264
11110,30752
11110,28230
11110,26614
46083,28248
90725,10356
120057,10803
10851,17995
10851,25595
10851,26377
95224,2136
95224,29504
95224,25026
222922,17102
222922,30074
46161,14428
46161,26418
46161,17602
70123,19283
194929,1608
137164,24338
31441,12367
70134,9258
74660,14160
4308,29475
4308,21351
214422,29828
214422,4285
18660,10898
79876,16435
79876,23870
82583,4059
82583,15214
209922,29822
72735,15399
62329,16068
180,27125
63322,15807
63322,24366
62105,23105
127447,7081
65704,12915
65704,2661
117954,24562
117954,31564
2052,31473
61507,21914
49876,24071
78570,15920
12883,6156
20368,5575
114809,9432
6850,7344
2027,16044
2181,28679
2181,14055
67170,30465
1596,7466
73453,22588
73453,31282
75961,23241
35519,29316
111260,1037
72757,13725
72757,28719
72757,25709
91656,25641
215547,15351
215547,14729
215547,23702
67053,22103
29422,28856
88033,5547
88033,2270
79408,24672
14404,31418
14404,4658
46837,4589
86352,30023
83931,5863
83931,23803
79694,12227
79694,7515
9897,15517
158762,25994
158762,16698
158762,22123
78132,31766
78132,30537
157747,2813
157747,11585
157747,19939
122519,26650
122519,9746
74316,22303
120314,30023
76482,6427
2332,23529
2332,14180
81,20449
81,743
3085,15626
3085,27297
71,7860
2403,26518
213228,17338
122198,23315
62811,13725
62811,28719
85328,5731
85328,21325
60781,23334
60781,7654
61439,10512
218739,24683
9503,29948
90729,26622
25114,20500
3842,20497
127108,19627
7771,18158
46878,9239
48660,19934
63236,12734
63236,11113
63236,20460
63236,19518
63236,756
63236,17787
69900,17527
69900,24470
14784,5771
14784,28294
14784,16435
14784,23450
207372,5696
207372,10349
207372,22537
8823,26870
68657,6040
68657,8005
68657,14520
39945,27557
39945,27462
39945,15196
125030,10331
125030,27102
121040,28948
121040,30551
128256,9392
226531,27184
125003,26260
215629,13014
81105,29870
81105,11120
83377,15906
83377,886
195840,23541
209793,21441
132629,7833
42963,9336
42963,26645
42963,31812
9573,4924
1604,25037
1644,20879
1644,12375
1684,23632
218038,24851
13407,8835
13407,13545
2295,6501
201408,16265
209708,26538
17968,11753
46099,16173
46099,8647
46099,19474
53452,27007
53452,31570
217340,3181
238,13930
99565,26555
136658,30555
10108,5723
224009,25183
224009,22501
127008,1543
69063,26588
155646,22724
9136,14273
83558,28626
83558,7699
95231,31605
156989,19308
111724,12373
43197,13968
10784,9164
10784,21159
66297,12481
99490,20612
99490,29954
42083,31362
42083,22857
42083,28676
70307,22042
70307,8202
83657,20636
83657,31480
83657,5089
83657,7662
60951,1816
90846,22915
90846,25459
33059,16575
46824,24375
46824,8179
209577,8530
209577,20622
101197,21715
101172,12354
78254,1643
30979,8940
12387,18483
89763,10707
89763,17508
76759,10255
91511,1865
34363,2907
34363,17659
11894,10805
97296,30391
70618,24399
70618,21279
70674,20085
70674,16206
98793,15081
17486,26807
199920,21029
68058,16340
68058,3888
205755,12782
205755,6845
61365,28257
61365,17613
8894,30772
61487,23147
97312,8555
97312,17807
103135,18158
31721,29093
31721,31308
109819,18572
12775,25858
99285,16501
99285,440
45982,28982
57277,11645
57277,21835
124339,16514
222322,12452
222322,17009
74473,7138
62181,1746
210586,30910
80959,8812
82302,11692
82302,16945
203728,16447
203728,28954
203728,30988
56045,5735
52508,24620
31688,21087
130780,29152
130780,31720
195946,3156
195946,36
35971,12870
41652,14181
41652,24602
41652,10878
61591,10453
8988,13089
153742,2004
49608,14287
49608,3757
213120,14628
213120,11792
213120,12125
117447,1952
196028,27069
196028,26804
43563,4556
2746,14768
2746,1110
4123,6032
12680,1378
103822,23356
72380,1379
72380,956
72380,5844
973,9561
65831,4400
158479,15823
41684,15793
41684,8077
41670,6703
17322,18483
65302,6654
107671,5946
53130,17446
2030,7410
2030,5733
2030,22574
2030,8181
126726,22432
126726,23447
105306,5406
32107,29029
32107,2032
90234,24266
63023,5609
63023,4591
129019,23929
74588,7698
6200,9239
64298,15072
113623,7138
608,469
108847,20845
111169,16999
71026,30390
60245,20200
60245,11461
60245,2457
60245,29302
60245,10940
156861,3814
156861,18555
156861,18629
156861,18709
156861,12623
46348,1892
34245,4495
34245,2933
34245,12507
10706,31411
126429,17900
22657,6864
119060,9570
119060,4588
73820,10320
216943,1721
1994,31083
546,26902
71511,28503
38084,3576
97711,3140
3523,18356
3523,27768
72452,23013
66518,10150
205214,6116
205214,3714
13833,12062
78627,28204
217583,4177
217583,10136
217583,21214
88775,31593
88775,25565
88775,27999
213573,20819
213573,11859
98971,11664
198,5053
198,22314
46129,14255
189,9663
189,12060
189,6909
189,12964
15069,10235
51808,18528
51808,23818
51808,24872
203832,24676
40043,13628
46183,4281
46183,22392
4906,3680
198146,22646
198146,13185
21768,6330
4230,25787
95373,136
39214,14093
39253,22846
63378,15713
10684,25913
20445,17977
22104,9683
62107,6249
75966,1433
2590,31065
2590,31682
2509,25569
63452,27588
32825,22055
32825,17945
31581,1176
73661,15747
66071,10408
208596,5180
32858,9177
11136,12782
11136,6845
70454,21977
2174,10772
75297,13625
75297,8173
136548,2056
981,27252
13388,6249
80837,15603
36134,19241
61762,18566
61762,14025
86745,22710
104712,14817
104712,17414
104712,5558
11187,10522
11187,22550
11187,31066
104735,1847
1732,10234
1732,1186
16678,30941
16678,19537
61246,27317
1543,30983
6855,11731
6855,4536
6855,9533
95926,30134
95926,18263
1592,5077
88319,19565
88319,30737
88319,11168
66954,5835
204255,10664
204255,16041
204255,3678
204255,11306
78029,19772
61858,17085
61858,4823
61858,15629
61858,28495
35169,3005
35169,28468
202851,8761
2222,26275
15247,29843
15247,17711
58775,6732
90808,6597
13910,31090
48325,14051
62744,11249
62744,31387
62744,1839
62744,15592
94281,15589
94281,3975
94281,9444
70802,902
70802,16863
75953,19825
11749,2483
11749,19326
66248,11866
66248,20676
70432,23306
46844,1294
46844,4052
1634,17484
5232,12337
3582,27517
127509,31517
12908,19882
12908,14420
79085,7761
74531,15293
195407,9538
11745,9529
5114,799
5114,20930
4943,21499
1954,28564
85957,30874
66245,25493
66245,15818
33215,25009
1935,15243
138171,24110
65673,14028
65673,30133
65673,24438
110317,13872
9826,12640
158345,13092
40619,12149
40619,497
135272,19422
99940,12407
99940,13207
2873,393
2873,29141
12940,17990
61437,22008
97363,1104
107306,25224
74739,153
74739,21603
61498,6686
61498,23989
45754,24150
45754,11958
56081,5698
572,12127
48333,14051
28472,27673
62463,19015
62463,9410
62463,15638
13484,18243
13484,2415
13484,31625
13484,23862
213471,20670
62756,24589
74564,31427
74564,7189
106666,15125
106666,7103
106666,15076
12983,22286
80965,2012
5144,11575
74280,26639
60904,15809
60904,3633
153655,11292
46917,22732
46917,20142
46917,24937
12433,10242
85114,15355
85114,30676
115641,3083
56988,28779
230835,27375
66612,1748
226469,28175
226469,5401
156946,6146
93751,3869
93751,21983
85213,18477
202625,17523
202625,5310
154810,30552
154810,1372
40858,14428
7803,7200
60580,31202
119316,1865
119316,22657
88024,5410
88024,439
64838,25055
64838,30852
62892,120
62892,1973
62892,29967
5573,18051
14698,26726
154523,31681
195298,7726
41739,31440
846,21539
846,26023
846,4569
818,6535
818,13210
105939,10638
14208,1318
14239,11860
84897,26264
42680,31336
42680,5965
4225,31522
4225,2546
4225,10280
204899,1903
65655,14429
101306,27760
6300,8597
130802,6473
1255,15556
1255,4187
96319,15141
96319,13849
43333,4465
67325,29491
1281,22214
57109,16200
57109,7271
136135,28830
136135,3230
98889,22197
98889,27612
127588,1060
191,16105
124927,2136
124927,29504
124927,25026
174,5270
93821,20583
208878,12331
208878,621
208878,12389
208878,12637
46088,9368
6204,25371
48003,14940
60289,8965
83244,8253
104913,31507
46733,31703
85545,4545
85545,22439
61054,75
37971,5238
63350,21791
63350,3169
6544,7352
10225,10059
223669,1633
157016,9969
906,20626
906,5795
98624,23184
211779,17572
72486,15663
72486,14408
72486,9879
72486,11330
72486,11583
72486,5147
89613,20521
3465,12914
3465,20758
1565,10973
45279,1265
45279,29946
43237,14244
43237,26005
31252,10779
83635,4719
1524,21530
10738,3280
10786,12902
102293,2430
102293,10988
158811,30294
80056,31755
222892,679
112364,28227
112364,31650
39341,21808
5315,1216
221102,6932
227139,12856
227139,10858
99103,3066
138328,1768
35097,27205
35097,3490
35097,5500
158204,10247
282,31200
124595,3518
124595,2909
132178,13149
132178,22888
16120,24266
281,6357
4064,25332
85201,16616
895,4556
90306,30783
229590,25113
76534,21054
63893,29143
213026,26402
100962,1259
66886,14630
31712,12403
217735,12606
17753,10447
17753,15904
85751,10165
124407,10600
21116,9028
55678,25452
231505,1355
126997,20845
115464,7808
115464,6832
88786,18980
218131,20608
82988,114
82988,16990
81521,2191
205072,2700
40066,20553
40066,8310
52453,12768
2624,11402
129481,682
40751,21270
93260,9903
50666,15214
46162,24266
66498,17943
39273,4896
39273,25504
41551,8213
41551,9653
39292,20381
39292,19676
98657,9239
122045,17612
13700,22915
200701,10828
200701,31786
15795,5869
108934,27792
49583,9713
49583,5903
62073,2520
69511,19948
4544,18237
4544,19314
84604,28414
108877,12815
535,11135
221522,19542
221522,7364
1633,16858
1633,5522
120395,3312
79566,10531
79566,5329
73015,17728
78923,18477
73031,28296
13084,1812
4328,5737
11645,9376
11645,7412
1011,10957
4667,31380
122725,23255
2522,15517
2522,6905
112063,31164
112063,17417
23436,12383
23436,23141
23436,4225
945,31045
945,24078
945,6042
68913,1995
68083,12551
6510,1951
89950,29805
215117,15179
65881,20176
65881,20144
136506,20991
136506,25407
136506,19768
136554,2136
136554,29504
2580,6839
2580,23876
2580,600
630,9176
207840,4014
207840,23692
4631,5412
201050,10700
201050,2106
46205,29714
46205,19117
38204,29316
17020,12000
57006,19781
211089,9578
130467,31364
66153,20792
66153,218
66153,14878
66153,23108
67814,5597
95834,15603
37546,31085
229373,13915
12610,31792
230034,203
230034,25577
230034,21242
13287,25097
13287,10317
43757,140
1939,23820
17674,24266
892,24479
62864,31780
5566,17066
5566,23644
62866,7694
62461,7138
80450,7931
127041,13692
127041,20883
127041,7724
127041,1151
10042,9275
10042,3789
5902,14746
75718,27626
45124,8897
45124,1826
6318,3837
6318,22488
67637,1570
14610,7899
14610,20433
14610,10404
126248,10779
222674,14401
222674,30216
114819,17508
71424,31661
71424,22952
71424,27
14616,17122
62474,5780
62474,10202
72031,24764
72031,11749
209846,21552
209846,1736
209846,4111
114604,8504
114604,16411
65438,11155
65438,1700
121487,10574
74654,21094
74654,27979
74654,31628
74654,12806
122017,21749
16338,5152
34870,25846
69540,20628
69540,12247
64758,7892
2856,14149
64773,14989
64773,11435
87776,6609
87776,25832
41446,27612
67699,28689
67699,23470
92401,13281
139628,1686
82102,30919
69867,14792
69867,31170
217211,9792
69446,21491
42014,932
42014,7433
15135,29367
80280,4667
80280,5923
80280,7741
87780,9120
87780,2269
87780,17124
9670,16412
61551,16343
201722,12956
201722,10211
